stillborn;Stillborn;Mort-né;;;Mortinato;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_4_desc;You sometimes have visions while you sleep - dragon dreams, they're called. You're not sure how much weight such things carry, but perhaps you could claim to have seen proof of [Root.PlotTarget.GetTitledFirstName]'s illegitimacy. Of course, you'd have to come up with a plausible vision.;Vous avez parfois des visions dans votre sommeil. Ils appellent cela des rêves de dragon. Vous ne savez pas quelle importance cela peut avoir, mais peut-être pourriez-vous prétendre avoir vu des preuves de l'illégitimité de [Root.PlotTarget.GetTitledFirstName]. Bien sûr, il vous faudra présenter une version plausible.;;;A veces tienes visiones en tus sueños. Se llaman sueños de dragón. No sabes cuanta importancia podrá tener, pero tal vez podrías afirmar haber visto pruebas de la ilegitimidad de [Root.PlotTarget.GetTitledFirstName]. Necesitarás presentar una versión plausible.;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_5;Create a False Dragon Dream;Créer un faux rêve de dragon;;;Crear un falso Sueño de Dragón;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_5_desc;You sometimes have visions while you sleep - dragon dreams, they're called. You're not sure how much weight such things carry, but perhaps you could claim to have seen proof of [Root.PlotTarget.GetTitledFirstName]'s illegitimacy. Of course, you'd have to come up with a plausible vision.;Vous avez parfois des visions dans votre sommeil. Ils appellent cela des rêves de dragon. Vous ne savez pas quelle importance cela peut avoir, mais peut-être pourriez-vous prétendre avoir vu des preuves de l'illégitimité de [Root.PlotTarget.GetTitledFirstName]. Bien sûr, il vous faudra présenter une version plausible.;;;A veces tienes visiones en tus sueños. Se llaman sueños de dragón. No sabes cuanta importancia podrá tener, pero tal vez podrías afirmar haber visto pruebas de la ilegitimidad de [Root.PlotTarget.GetTitledFirstName]. Necesitarás presentar una versión plausible.;;;;;;;;;x;
pil_fabricate_dragon_dreams_backer_decision;Ask For a False Dragon Dream;Demander un faux rêve de dragon;;;Pedir un falso Sueño de Dragón;;;;;;;;;x;
pil_fabricate_dragon_dreams_backer_decision_desc;Your investigation is proceeding far too slowly for your tastes, and you wonder if you might be able to speed it up a little. One of your co-conspirators claims to receive visions of the future in their dreams. Perhaps they could claim to have received visions of [Root.PlotTarget.GetTitledFirstName]'s true parentage.;Votre enquête progresse bien trop lentement à votre goût, et vous vous demandez si vous ne pourriez pas l'accélérer un peu. L'un de vos complices prétend avoir des visions du futur dans ses rêves. Peut-être pourrait-il prétendre avoir reçu des visions de la vraie filiation de [Root.PlotTarget.GetTitledFirstName];;;Tu investigación va más lenta de lo que te gustaría y te preguntas si no sería posible acelerarla un poco. Uno de tus cómplices dice que puede ver el futuro en sus sueños. Tal vez podría decir que ha tenido una visión concerniente a la paternidad de [Root.PlotTarget.GetTitledFirstName].;;;;;;;;;x;
EVTDESCPIL43;After a long night of work, wondering whether the time might have been better spent on REAL dreams, you've finished describing your fake one. You think, at least. It certainly seems to you like there's only one possible interpretation, but there's no way to be certain.;Après une longue nuit de travail, vous interrogeant si ce temps n'aurait pas été mieux utilisé sur de vrais rêves, vous avez fini de décrire votre faux. Il vous semble certainement qu'il n'y ait qu'une seule interprétation possible, mais il n'y a aucune manière d'en être sûr.;;;Durante toda una noche has refinado la descripción del falso sueño de dragón. Crees que sólo habrá una interpretación, pero eso nunca se sabe.;;;;;;;;;x;
EVTOPTAPIL43;It will have to do.;Cela devra marcher;;;Así se hará.;;;;;;;;;x;
EVTDESCPIL45;You've made up your mind. It's time to put these claims of magical dragon dreams to good use. And if they aren't going to say what you need them to, you might as well say it for them.;Vous vous êtes décidé. Il est temps de faire bon usage de ces prétendus rêves de dragon magiques. Et s'ils ne disent pas ce que vous avez besoin qu'ils disent, vous pouvez tout autant le dire pour eux.;;;Has tomado una decisión. Es el momento de que los sueños de dragón sirvan para algo. Y si no quieren decirme lo que quiero oír, entonces yo haré que lo digan.;;;;;;;;;x;
EVTOPTAPIL45;Now, where's our self-proclaimed dragon dreamer;Et maintenant, où est notre auto-proclamé rêveur;;;Y ahora, donde está nuestro autoproclamado soñador de dragones;;;;;;;;;x;
EVTTOOLTIPPIL46;will be asked to help create a false dream.;se verra demandé de créer un faux rêve.;;;se le pedirá que cree un falso sueño de dragón.;;;;;;;;;x;
EVTDESCPIL46;[From.GetTitledFirstName] comes to you with a proposal. The investigation, it seems, isn't proceeding as quickly as [From.GetSheHe]'d like. [From.GetSheHe] wants you to find a way to speed it up a little - perhaps by claiming to have had one of those dragon dreams of yours, even if you haven't. Who's to know, after all?;[From.GetTitledFirstName] vient vous voir avec une proposition. L'enquête, semble-t-il, n'avance pas aussi vite qu'[From.GetSheHe] l'espèrerait. [From.GetSheHe] veut que vous trouviez un moyen de l'accélérer un peu, peut-être en prétendant avoir un de vos rêves de dragon, même si ce n'est pas le cas. Qui saura, après tout?;;;[From.GetTitledFirstName] vient vous voir avec une proposition. L'enquête, semble-t-il, n'avance pas aussi vite qu'[From.GetSheHe] l'espèrerait. [From.GetSheHe] veut que vous trouviez un moyen de l'accélérer un peu, peut-être en prétendant avoir un de vos rêves de dragon, même si ce n'est pas le cas. Qui saura, après tout?--[From.GetTitledFirstName] viene con una proposición. La investigación no se desarrolla tan rápidamente como le gustaría así que quiere acelerarla un poco. Tal vez diciendo que has tenido un sueño de dragón, aunque no sea cierto? Nadie lo sabrá nunca.;;;;;;;;;x;
EVTOPTAPIL46;A solid enough plan, I suppose.;Un plan satisfaisant, je suppose.;;;Un plan bastante sólido, supongo.;;;;;;;;;x;
EVTOPTBPIL46;How DARE you suggest such blasphemy?;Comment OSEZ-VOUS suggérer pareil blasphème?;;;Cómo osas sugerir tal blasfemia?;;;;;;;;;x;
EVTDESCPIL47;You're pleasantly surprised to see [From.GetTitledFirstName] agree to your proposal. Of course, the dreamer is just one part of the plan - you're also going to need to come up with a plausible vision, and that could be a fair bit harder. You're going to need all the help you can get.;Vous êtes positivement surpris de voir [From.GetTitledFirstName] accepter votre proposition. Bien sûr, le rêveur n'est qu'une partie du plan: vous aurez aussi besoin de présenter une vision plausible, et cela pourrait être un peu plus difficile. Vous aurez besoin de toute l'aide possible.;;;Estas agradablemente sorprendido de ver que [From.GetTitledFirstName] ha aceptado la propuesta. El soñador de dragón es la primera parte del plan, has de inventar un sueño de dragón plausible, y eso será complicado. Necesitarás toda la ayuda posible.;;;;;;;;;x;
EVTOPTAPIL47;I think we can handle it.;Je pense que nous pouvons gérer cela.;;;Creo que podemos hacerlo.;;;;;;;;;x;
EVTOPTBPIL47;On second thought, maybe we're not ready yet.;A bien y repenser, nous ne sommes peut-être pas encore prêts.;;;Reflexionando, tal vez no estemos listos aún.;;;;;;;;;x;
EVTDESCPIL48;Once you make your suggestion, [From.GetFirstName] flies into a rage, demanding that you never speak such blasphemous words in [From.GetHerHis] presence again. You're driven from the room, and forced to lick your metaphorical wounds in a corridor outside.;Dès que vous faites votre suggestion, [From.GetFirstName] devient rouge de colère, exigeant que vous ne profériez plus jamais pareil blasphème en sa présence. Vous êtes reconduit hors de la pièce, et forcé de panser vos plaies métaphoriques dans un couloir au-dehors.;;;Tu propuesta ha enfadado a [From.GetFirstName], que no quiere saber nada del asunto. Te ha echado sin contemplaciones.;;;;;;;;;x;
EVTOPTAPIL48;...well, that didn't work.;...Et bien, cela ne fonctionnera pas.;;;...Bueno, esto no funcionará.;;;;;;;;;x;
pil_evidence_count;Evidence;;;;Evidencia;;;;;;;;;;;;;x;
EVTDESCPIL250;I look nothing like my father or my mother...;;;;No me parezco en nada a mi padre ni a mi madre....;;;;;;;;;;;;;x;
EVTOPTAPIL250;Wahh!;;;;;;;;;;;;;x;
TOOLTIPpil.251;responds to this;;;;responde a esto;;;;;;;;;;;;;x;
EVTDESCPIL251;My newborn [From.GetRootRelation] looks nothing like me or [From.GetHerHis] mother! What is more, it has been pointed out to me that the child looks very much like [bastard_real_father.GetTitledFirstNameNoRegnal] [bastard_real_father.GetOnlyDynastyName], a suspected lover of [From.Mother.GetTitledFirstNameNoRegnal]...;;;;Mi recién nacido [From.GetRootRelation] no se parece a mí ni a [From.GetHerHis] su madre! Lo que es más, se me ha señalado que el niño se parece mucho a [bastard_real_father.GetTitledFirstNameNoRegnal] [bastard_real_father.GetOnlyDynastyName], un sospechoso amante de [From.Mother.GetTitledFirstNameNoRegnal]...;;;;;;;;;x;
EVTDESCPIL251B;My newborn [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] looks nothing like [From.GetHerHis] father or [From.GetHerHis] mother! What is more, it has been pointed out to me that the child looks very much like [bastard_real_father.GetTitledFirstNameNoRegnal] [bastard_real_father.GetOnlyDynastyName], a suspected lover of [From.Mother.GetTitledFirstNameNoRegnal]...;;;;Mi recién nacido [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] no se parece en nada a [From.GetHerHis] father or [From.GetHerHis] mother! Lo que es más, se me ha señalado que el niño se parece mucho a [bastard_real_father.GetTitledFirstNameNoRegnal] [bastard_real_father.GetOnlyDynastyName], un sospechoso amante de [From.Mother.GetTitledFirstNameNoRegnal]...;;;;;;;;;x;
EVTOPTAPIL251;This child is clearly a bastard!;;;;¡Este niño es claramente un bastardo!;;;;;;;;;;;;;x;
EVTOPTBPIL251;I'm sure there is a reasonable explanation;;;;Estoy seguro de que hay una explicación razonable;;;;;;;;;;;;;x;
EVTOPTG_WOL_2080;Inform [FromFromFrom.GetHerHis] father, [FromFromFrom.Father.GetTitledFirstNameWithDynastyNoRegnal];;;;Informar al padre [FromFromFtr.GetHerHis], [FromFromFather.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;;;;;x;
EVTOPTG_WOL_2080_TOOLTIP;You present your evidence to [FromFromFrom.Father.GetTitledFirstNameWithDynastyNoRegnal];;;;Presenta su evidencia a [FromFromFather.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;;;;;x;
PILEVFOCUS;They claim to have spied on [From.GetFirstName] extensively to obtain this knowledge;;;;Afirman haber espiado extensamente [From.GetFirstName] para obtener este conocimiento;;;;;;;;;;;;;x;
EVTOPTH_WOL_2080;I shall expose this scandal publicly!;;;;¡Expondré este escándalo públicamente!;;;;;;;;;;;;;x;
EVTDESCHFPA20965;Shocking news [Root.PrimaryTitle.GetFOA], your [From.GetRootRelation] has been discovered using moon tea to get rid of a pregnancy!;;;;!Sorprendente noticia [Root.PrimaryTitle.GetFOA], tu [From.GetRootRelation] ha sido descubierta usando el té lunar para deshacerse de un embarazo!;;;;;;;;;;;;;x;
EVTOPTAHFP20965;How dare she!;;;;¿Cómo se atreve ella?;;;;;;;;;;;;;x;
