#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
magnum_opus_learning_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_stewardship_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_stewardship_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_stewardship_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_stewardship_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_martial_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_martial_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_martial_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_martial_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_martial_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_martial_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_martial_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_martial_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_martial_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_martial_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_martial_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_stewardship_martial_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_diplomacy_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_intrigue_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_intrigue_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_intrigue_3;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_intrigue_4;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_stewardship_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_stewardship_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_stewardship_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_stewardship_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_martial_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_martial_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_martial_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_martial_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_martial_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_martial_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_martial_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_martial_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_martial_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_martial_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_martial_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_stewardship_martial_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_diplomacy_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_learning_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_diplomacy_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_intrigue_1_desc;A book of mild importance written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_intrigue_2_desc;A well respected book written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_intrigue_3_desc;A book of great renown written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
magnum_opus_learning_intrigue_4_desc;A scholarly masterpiece written by [This.OriginalOwner.GetTitledFirstNameNoRegnal] of the Citadel;;;;;;;;;;;;;x
GetMagnusOpusName_A;[Root.GetMagnusOpusName_Preface] [Root.GetMagnusOpusName_Subject];;;;;;;;;;;;;x
GetMagnusOpusName_History_of;History of;;;;;;;;;;;;;x
GetMagnusOpusName_On;On;;;;;;;;;;;;;x
GetMagnusOpusName_Annals_of;Annals of;;;;;;;;;;;;;x
GetMagnusOpusName_The_Book_of;The Book of;;;;;;;;;;;;;x
GetMagnusOpusName_Chronicles_of;Chronicles of;;;;;;;;;;;;;x
GetMagnusOpusName_A_Consideration_of;A Consideration of;;;;;;;;;;;;;x
GetMagnusOpusName_The_Glory_of;The Glory of;;;;;;;;;;;;;x
GetMagnusOpusName_A_Study_of;A Study of;;;;;;;;;;;;;x
GetMagnusOpusName_[Root.GetFirstName]_on;[Root.GetFirstName] on;;;;;;;;;;;;;x
GetMagnusOpusName_The_Origins_of;The Origins of;;;;;;;;;;;;;x
GetMagnusOpusName_A_Book_of;A Book of;;;;;;;;;;;;;x
GetMagnusOpusName_Questions_on;Questions on;;;;;;;;;;;;;x
GetMagnusOpusName_True_Accounts_of;True Accounts of;;;;;;;;;;;;;x
GetMagnusOpusName_Wonders_of;Wonders of;;;;;;;;;;;;;x
GetMagnusOpusName_Archives_of;Archives of;;;;;;;;;;;;;x
GetMagnusOpusName_Tales_of;Tales of;;;;;;;;;;;;;x
GetMagnusOpusName_Reckoning_of;Reckoning of;;;;;;;;;;;;;x
GetMagnusOpusName_Winds_of;Winds of;;;;;;;;;;;;;x
GetMagnusOpusName_Dreams_of;Dreams of;;;;;;;;;;;;;x
GetMagnusOpusName_A_True_History_of;A True History of;;;;;;;;;;;;;x
GetMagnusOpusName_A_Brief_History_of;A Brief History of;;;;;;;;;;;;;x
GetMagnusOpusName_Dialogue_Concerning;Dialogue Concerning;;;;;;;;;;;;;x
GetMagnusOpusName_Concerning;Concerning;;;;;;;;;;;;;x
GetMagnusOpusName_Theories_on;Theories on;;;;;;;;;;;;;x
GetMagnusOpusName_Conjectures_on;Conjectures on;;;;;;;;;;;;;x
GetMagnusOpusName_The_Rise_of;The Rise of;;;;;;;;;;;;;x
GetMagnusOpusName_Methods_of;Methods of;;;;;;;;;;;;;x
GetMagnusOpusName_Mapping;Mapping;;;;;;;;;;;;;x
GetMagnusOpusName_Surveying;Surveying;;;;;;;;;;;;;x
GetMagnusOpusName_Exploring;Exploring;;;;;;;;;;;;;x
GetMagnusOpusName_Journeying;Journeying;;;;;;;;;;;;;x
GetMagnusOpusName_Ravenry;Ravenry;;;;;;;;;;;;;x
GetMagnusOpusName_Ravens;Ravens;;;;;;;;;;;;;x
GetMagnusOpusName_Northern_Ravens;Northern Ravens;;;;;;;;;;;;;x
GetMagnusOpusName_[Root.Culture.GetName]_Ravens;[Root.Culture.GetName] Ravens;;;;;;;;;;;;;x
GetMagnusOpusName_History;History;;;;;;;;;;;;;x
GetMagnusOpusName_[history_topic_a.GetName];[history_topic_a.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Reign_of_[history_topic_b.GetTitledFirstNameWithDynasty];the Reign of [history_topic_b.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
GetMagnusOpusName_the_Rule_of_[history_topic_b.GetTitledFirstNameWithDynasty];the Rule of [history_topic_b.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
GetMagnusOpusName_the_Lineage_of_House_[history_topic_b.GetDynastyOnlyName];the Lineage of House [history_topic_b.GetDynastyOnlyName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Past;the Past;;;;;;;;;;;;;x
GetMagnusOpusName_Antiquity;Antiquity;;;;;;;;;;;;;x
GetMagnusOpusName_Valyria;Valyria;;;;;;;;;;;;;x
GetMagnusOpusName_the_Citadel;the Citadel;;;;;;;;;;;;;x
GetMagnusOpusName_the_Age_of_Heroes;the Age of Heroes;;;;;;;;;;;;;x
GetMagnusOpusName_Dragons;Dragons;;;;;;;;;;;;;x
GetMagnusOpusName_the_Children_of_the_Forest;the Children of the Forest;;;;;;;;;;;;;x
GetMagnusOpusName_the_Andal_Invasions;the Andal Invasions;;;;;;;;;;;;;x
GetMagnusOpusName_the_War_for_the_Dawn;the War for the Dawn;;;;;;;;;;;;;x
GetMagnusOpusName_Astronomy;Astronomy;;;;;;;;;;;;;x
GetMagnusOpusName_Astrology;Astrology;;;;;;;;;;;;;x
GetMagnusOpusName_the_Stars;the Stars;;;;;;;;;;;;;x
GetMagnusOpusName_the_Cosmos;the Cosmos;;;;;;;;;;;;;x
GetMagnusOpusName_the_Wanderers;the Wanderers;;;;;;;;;;;;;x
GetMagnusOpusName_the_Sun;the Sun;;;;;;;;;;;;;x
GetMagnusOpusName_the_Moon;the Moon;;;;;;;;;;;;;x
GetMagnusOpusName_[Root.GetRandomPlanetName];[Root.GetRandomPlanetName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Seasons;the Seasons;;;;;;;;;;;;;x
GetMagnusOpusName_Days;Days;;;;;;;;;;;;;x
GetMagnusOpusName_Time;Time;;;;;;;;;;;;;x
GetMagnusOpusName_Winter;Winter;;;;;;;;;;;;;x
GetMagnusOpusName_Summer;Summer;;;;;;;;;;;;;x
GetMagnusOpusName_Spring;Spring;;;;;;;;;;;;;x
GetMagnusOpusName_Autumn;Autumn;;;;;;;;;;;;;x
GetMagnusOpusName_Weather;Weather;;;;;;;;;;;;;x
GetMagnusOpusName_the_Known_World;the Known World;;;;;;;;;;;;;x
GetMagnusOpusName_Kingdoms;Kingdoms;;;;;;;;;;;;;x
GetMagnusOpusName_Cartography;Cartography;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetName];[book_topic.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_Maps;Maps;;;;;;;;;;;;;x
GetMagnusOpusName_the_Seas;the Seas;;;;;;;;;;;;;x
GetMagnusOpusName_the_Oceans;the Oceans;;;;;;;;;;;;;x
GetMagnusOpusName_Essos;Essos;;;;;;;;;;;;;x
GetMagnusOpusName_Ulthos;Ulthos;;;;;;;;;;;;;x
GetMagnusOpusName_Sothoryos;Sothoryos;;;;;;;;;;;;;x
GetMagnusOpusName_the_Sunset_Sea;the Sunset Sea;;;;;;;;;;;;;x
GetMagnusOpusName_the_Jade_Sea;the Jade Sea;;;;;;;;;;;;;x
GetMagnusOpusName_the_Summer_Sea;the Summer Sea;;;;;;;;;;;;;x
GetMagnusOpusName_the_Rhoyne;the Rhoyne;;;;;;;;;;;;;x
GetMagnusOpusName_the_Far_East;the Far East;;;;;;;;;;;;;x
GetMagnusOpusName_Westeros;Westeros;;;;;;;;;;;;;x
GetMagnusOpusName_Rivers;Rivers;;;;;;;;;;;;;x
GetMagnusOpusName_Mountains;Mountains;;;;;;;;;;;;;x
GetMagnusOpusName_the_Free_Cities;the Free Cities;;;;;;;;;;;;;x
GetMagnusOpusName_Mossovy;Mossovy;;;;;;;;;;;;;x
GetMagnusOpusName_the_Narrow_Sea;the Narrow Sea;;;;;;;;;;;;;x
GetMagnusOpusName_Mathematics;Mathematics;;;;;;;;;;;;;x
GetMagnusOpusName_Economics;Economics;;;;;;;;;;;;;x
GetMagnusOpusName_Coinage;Coinage;;;;;;;;;;;;;x
GetMagnusOpusName_Arithmetic;Arithmetic;;;;;;;;;;;;;x
GetMagnusOpusName_Bookkeeping;Bookkeeping;;;;;;;;;;;;;x
GetMagnusOpusName_Warcraft;Warcraft;;;;;;;;;;;;;x
GetMagnusOpusName_Battles;Battles;;;;;;;;;;;;;x
GetMagnusOpusName_Strategy;Strategy;;;;;;;;;;;;;x
GetMagnusOpusName_War;War;;;;;;;;;;;;;x
GetMagnusOpusName_Tactics;Tactics;;;;;;;;;;;;;x
GetMagnusOpusName_Logistics;Logistics;;;;;;;;;;;;;x
GetMagnusOpusName_the_Conflicts_in_[book_topic.GetName];the Conflicts in [book_topic.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Wars_of_[book_topic.GetName];the Wars of [book_topic.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Battles_of_[book_topic.GetName];the Battles of [book_topic.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Campaigns_in_[book_topic.GetName];the Campaigns in [book_topic.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_the_Game_of_Thrones;the Game of Thrones;;;;;;;;;;;;;x
GetMagnusOpusName_Castles;Castles;;;;;;;;;;;;;x
GetMagnusOpusName_Siegecraft;Siegecraft;;;;;;;;;;;;;x
GetMagnusOpusName_Sieges;Sieges;;;;;;;;;;;;;x
GetMagnusOpusName_Architecture;Architecture;;;;;;;;;;;;;x
GetMagnusOpusName_Construction;Construction;;;;;;;;;;;;;x
GetMagnusOpusName_Fortifications;Fortifications;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetName];[book_topic.GetName];;;;;;;;;;;;;x
GetMagnusOpusName_Peoples;Peoples;;;;;;;;;;;;;x
GetMagnusOpusName_Cultures;Cultures;;;;;;;;;;;;;x
GetMagnusOpusName_Religion;Religion;;;;;;;;;;;;;x
GetMagnusOpusName_the_[book_topic.GetName]_Peoples;the [book_topic.GetName] Peoples;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetName]_Customs;[book_topic.GetName] Customs;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetName]_Religions;[book_topic.GetName] Religions;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetGroupName]_Customs;[book_topic.GetGroupName] Customs;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetName]_[Root.GetNobleName]s;[book_topic.GetName] [Root.GetNobleName]s;;;;;;;;;;;;;x
GetMagnusOpusName_Languages;Languages;;;;;;;;;;;;;x
GetMagnusOpusName_the_Spoken_Word;the Spoken Word;;;;;;;;;;;;;x
GetMagnusOpusName_Speech;Speech;;;;;;;;;;;;;x
GetMagnusOpusName_Writing;Writing;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetGroupName]_Writing;[book_topic.GetGroupName] Writing;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetGroupName]_Alphabets;[book_topic.GetGroupName] Alphabets;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetSpokenLanguage];[book_topic.GetSpokenLanguage];;;;;;;;;;;;;x
GetMagnusOpusName_Linguistics;Linguistics;;;;;;;;;;;;;x
GetMagnusOpusName_Alphabets;Alphabets;;;;;;;;;;;;;x
GetMagnusOpusName_Law;Law;;;;;;;;;;;;;x
GetMagnusOpusName_Justice;Justice;;;;;;;;;;;;;x
GetMagnusOpusName_[book_topic.GetName]_Law;[book_topic.GetName] Law;;;;;;;;;;;;;x
GetMagnusOpusName_Jurisprudence;Jurisprudence;;;;;;;;;;;;;x
GetMagnusOpusName_Convention;Convention;;;;;;;;;;;;;x
GetMagnusOpusName_Ethics;Ethics;;;;;;;;;;;;;x
GetMagnusOpusName_Medicine;Medicine;;;;;;;;;;;;;x
GetMagnusOpusName_Healing;Healing;;;;;;;;;;;;;x
GetMagnusOpusName_the_Body;the Body;;;;;;;;;;;;;x
GetMagnusOpusName_the_Human_Body;the Human Body;;;;;;;;;;;;;x
GetMagnusOpusName_Miasmas;Miasmas;;;;;;;;;;;;;x
GetMagnusOpusName_Disease;Disease;;;;;;;;;;;;;x
GetMagnusOpusName_Death;Death;;;;;;;;;;;;;x
GetMagnusOpusName_Blood;Blood;;;;;;;;;;;;;x
GetMagnusOpusName_the_Eyes;the Eyes;;;;;;;;;;;;;x
GetMagnusOpusName_the_Brain;the Brain;;;;;;;;;;;;;x
GetMagnusOpusName_Reproduction;Reproduction;;;;;;;;;;;;;x
GetMagnusOpusName_the_Sexes;the Sexes;;;;;;;;;;;;;x
GetMagnusOpusName_Metallurgy;Metallurgy;;;;;;;;;;;;;x
GetMagnusOpusName_Metals;Metals;;;;;;;;;;;;;x
GetMagnusOpusName_the_Elements;the Elements;;;;;;;;;;;;;x
GetMagnusOpusName_Transmutation;Transmutation;;;;;;;;;;;;;x
GetMagnusOpusName_Valyrian_Steel;Valyrian Steel;;;;;;;;;;;;;x
GetMagnusOpusName_Steel;Steel;;;;;;;;;;;;;x
GetMagnusOpusName_Iron;Iron;;;;;;;;;;;;;x
GetMagnusOpusName_Smelting;Smelting;;;;;;;;;;;;;x
GetMagnusOpusName_Gold;Gold;;;;;;;;;;;;;x
GetMagnusOpusName_Silver;Silver;;;;;;;;;;;;;x
GetMagnusOpusName_Alchemy;Alchemy;;;;;;;;;;;;;x
GetMagnusOpusName_Herblore;Herblore;;;;;;;;;;;;;x
GetMagnusOpusName_Herbology;Herbology;;;;;;;;;;;;;x
GetMagnusOpusName_Herbs;Herbs;;;;;;;;;;;;;x
GetMagnusOpusName_Potions;Potions;;;;;;;;;;;;;x
GetMagnusOpusName_Leaves;Leaves;;;;;;;;;;;;;x
GetMagnusOpusName_Healing_Herbs;Healing Herbs;;;;;;;;;;;;;x
GetMagnusOpusName_Magic;Magic;;;;;;;;;;;;;x
GetMagnusOpusName_Mysteries;Mysteries;;;;;;;;;;;;;x
GetMagnusOpusName_the_Higher_Mysteries;the Higher Mysteries;;;;;;;;;;;;;x
GetMagnusOpusName_Dragons;Dragons;;;;;;;;;;;;;x
GetMagnusOpusName_Warlocks;Warlocks;;;;;;;;;;;;;x
GetMagnusOpusName_the_Glass_Candles;the Glass Candles;;;;;;;;;;;;;x
GetMagnusOpusName_the_Doom;the Doom;;;;;;;;;;;;;x
GetMagnusOpusName_Valyria;Valyria;;;;;;;;;;;;;x
GetMagnusOpusName_the_Occult;the Occult;;;;;;;;;;;;;x
GetMagnusOpusName_the_Stormsingers;the Stormsingers;;;;;;;;;;;;;x
GetMagnusOpusName_Sorcery;Sorcery;;;;;;;;;;;;;x
GetMagnusOpusName_Bloodmagic;Bloodmagic;;;;;;;;;;;;;x
GetMagnusOpusName_Ice_and_Fire;Ice and Fire;;;;;;;;;;;;;x
GetMagnusOpusName_Necromancy;Necromancy;;;;;;;;;;;;;x
GetMagnusOpusName_Skinchanging;Skinchanging;;;;;;;;;;;;;x
GetMagnusOpusName_Divination;Divination;;;;;;;;;;;;;x
GetMagnusOpusName_[Root.GetAlcoholicDrink];[Root.GetAlcoholicDrink];;;;;;;;;;;;;x
EVTDESC_MNM_1850;It is rare to have a completely clear night-sky to observe, yet tonight the weather conditions are perfect. I smile, as I begin to carefully note down the pattern of the celestial bodies. I feel a surge of energy – never have I had such a spectacular view of my own constellation, - I can sense my connection to the elements stronger than ever before.;Il est rare d'avoir un ciel nocturne complètement clair à observer, mais ce soir les conditions météorologiques sont parfaites. Je souris, alors que je commence à noter avec soin la disposition des corps célestes. Je sens une poussée d'énergie – je n'ai jamais eu une vue aussi spectaculaire de ma propre constellation, en tant que [Root.GetWesternZodiacSign], et je peux sentir ma connexion aux éléments plus fortement que jamais.;Es kommt selten vor, dass ein Nachthimmel vollkommen klar für Beobachtungen ist, doch heute Nacht sind die Wetterbedingungen ideal. Ich lächle, als ich damit beginne, sorgfältig das Muster der Himmelskörper aufzuzeichnen. Ich fühle eine Woge von Energie in mir aufsteigen. Noch nie zuvor bot sich mir ein derart spektakulärer Anblick meiner eigenen Konstellation des Sternzeichens [Root.GetWesternZodiacSign]. Ich kann meine Verbindung zu den Elementen stärker als je zuvor fühlen.;;Es poco frecuente disponer de un cielo nocturno completamente despejado, pero esta noche las condiciones son perfectas. Sonrío mientras voy tomando nota de los patrones de los cuerpos celestes. Siento un arrebato de energía. Nunca había tenido una visión tan espectacular de mi propia constelación, [Root.GetWesternZodiacSign]. Puedo sentir mi conexión con los elementos con más fuerza que nunca.;;;;;;;;;x
EVTDESCMNM.9995;[metallurgist.GetTitledFirstNameWithDynasty] is an authority on metallurgy, and has some theories that can improve the quality of the metal in the items you comissioned. [metallurgist.GetSheHeCap] just requires funds to obtain the necessary materials and time to work with the smith.;;;;;;;;;;;;;x
EVTDESCMNM.9995B;I am an authority on metallurgy, and have some theories that can improve the quality of the metal in the items I have comissioned. I just need to commit funds to obtain the necessary materials and time to work with the smith.;;;;;;;;;;;;;x
EVTOPTAMNM.9995;Yes, proceed;;;;;;;;;;;;;x
TOOLTIPMNM.9995;The quality of your comissioned items will be improved by 1;;;;;;;;;;;;;x
EVTOPTBMNM.9995;No I do not desire this;;;;;;;;;;;;;x
String_Universal_Theology;the truth of Universal Theology;la vérité de la théologie universelle;Die Wahrheit der Universalen Theologie;;la verdad de la teología universal;;;;;;;;;x
String_nature_of_the_Inner_and_the_Outer_cosmos;the nature of the Inner and the Outer cosmos;la nature du cosmos intérieur et extérieur;Das Wesen des inneren und äußeren Kosmos;;la naturaleza del cosmos interior y del cosmos exterior;;;;;;;;;x
String_Prisca_theologia;unity through the lens of ancient theology;l'unité à travers le prisme de la prisca theologia;Die Vereinigung durch die Linse der Prisca Theologia;;la unidad desde el punto de vista de la prisca theologia;;;;;;;;;x
