#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#events;;;;;;;;;;;;;;x
shadowbinder_desc;This character is a Shadowbinder.;Ce personnage est un ensorceleur d'ombres.;;;Este personaje es un domador de sombras;;;;;;;;;x
GOD_SHADOW;The Shadow;L'Ombre;;;La Sombra;;;;;;;;;x
ghiscar_rel;Ghiscari Gods;Ghiscari;;;Ghiscari;;;;;;;;;x
harpy;The Harpy;La Harpie;The Harpy;;La Arpía;;;;;;;;;x
harpy_DESC;The Harpy was the ancient goddess of the Ghiscari Empire, and she remains a powerful symbol for the Ghiscari people.;La Hapie était l'ancienne déesse de l'Empire Ghiscari, et reste encore un puissant symbole pour les Ghiscari. ;;;La Arpía era la antigua diosa del Imperio Ghiscari, y ella sigue siendo un poderoso símbolo para el pueblo Ghiscari.;;;;;;;;;x
GOD_HARPY;The Harpy;la Harpie;The Harpy;;La Arpía;;;;;;;;;x
sarnor_rel;Sarnori Gods;Sarnore;;;Sarnoresa;;;;;;;;;x
gods_sarnor;Gods of Sarnor;Dieux de Sarnor;;;Dioses de Sarnor;;;;;;;;;x
gods_sarnor_DESC;The Hundred Gods worshipped by the peoples of the Kingdom of Sarnor;Les Cent Dieux sont les dieux honorés par les habitants du royaume de Sarnor;;;Los dioses de Sarnor son los dioses adorados por los pueblos del Reino de Sarnor.;;;;;;;;;x
GOD_SARNOR;The Gods of Sarnor;Les Dieux de Sarnor;;;Los Dioses de Sarnor;;;;;;;;;x
sarnor_rel;Sarnori;Sarnore;;;Sarnoresa;;;;;;;;;x
bone_mountains_rel;Hyrkooni;Hyrkoon;;;Hyrkunesa;;;;;;;;;x
gods_bone_mountains;Gods of Hyrkoon;Dieux d'Hyrkoon;;;Dioses de Hyrkoon;;;;;;;;;x
gods_bone_mountains_DESC;The Gods of Hyrkoon are the gods worshipped by the peoples of the Bone Mountains;Les Dieux d'Hyrkoon sont les dieux honorés par les peuples des Montagnes des Os;;;Los dioses de Hyrkoon son los dioses adorados por los pueblos de las Montañas de los Huesos.;;;;;;;;;x
gods_bone_mountains_FEATURES;§Y*§! Can sacrifice prisoners to the Gods;§Y*§! Peut sacrifier des prisonniers aux dieux;;;§Y*§! Pueden sacrificar prisioneros a los Dioses;;;;;;;;;x
GOD_BONE_MOUNTAINS;The Gods of Hyrkoon;Les Dieux d'Hyrkoon;;;Los Dioses de Hyrkoon;;;;;;;;;x
qarth_rel;Qartheen Gods;Qarthien;;;Qarthiense;;;;;;;;;x
qarth_warlocks;Warlocks;Conjurateurs;Warlocks;;Brujos de Qarth;;;;;;;;;x
qarth_warlocks_DESC;The Warlocks of Qarth, the Blue Shadows.  Legends claim they have many strange powers and are able to see into the future and live for thousands of years thanks to the Shade of the Evening which they consume.;Les Conjurateurs de Qarth, guilde de sorciers prétendument dotée d'importants pouvoirs magiques.  Il semble que les conjurateurs passent pour détenir de nombreux savoirs occultes comme l'alchimie, le pouvoir de changer l'eau en vin et les hommes en femmes;;;Los brujos son los practicantes de la magia en la ciudad de Qarth. El centro de poder de los brujos es la Casa de los Eternos. Los brujos de Qarth son conocidos por vestir con largas túnicas. Suelen tener la piel pálida y los labios de color azul pálido, de beber color-del-ocaso.;;;;;;;;;x
GOD_UNDYING;The Undying;les Nonmourants;The Undying;;Los Eternos;;;;;;;;;x
yi_ti_rel;Yi Ti;Yitien;;;Yi Ti;;;;;;;;;x
yiti_gods;The Gods of Yi Ti;Les Dieux de Yi Ti;;;Dioses de Yi Ti;;;;;;;;;x
yiti_gods_DESC;A thousand different gods are worshipped in the Golden Empire of Yi Ti.  Chief among these is the Maiden Made of Light who was impregnated by the Lion of the Night and gave birth to the first Emperor of the Great Empire of the Dawn.;Mille Dieux différents sont honorés dans l'empire Doré de Yi Ti. Parmi les divinités principales, on trouve la Jouvencelle-de-Lumière qui fut fécondée par le Lion de la Nuit et donna naissance au Dieu-sur-Terre, premier empereur-dieu mythique du Grand Empire de l'Aube.;;;Un millar de dioses distintos son adorados en el Imperio Dorado de Yi Ti. El principal de ellos es la Doncella Hecha de Luz, que se unió al León de la Noche para dar a luz al Dios en la Tierra, el primer soberano del Gran Imperio del Amanecer.;;;;;;;;;x
GOD_MAIDEN_LIGHT;The Maiden Made of Light;Jouvencelle-de-Lumière;;;La Doncella de Luz;;;;;;;;;x
lion_night;Lion of the Night;Lion de la Nuit;;;León de la Noche;;;;;;;;;x
lion_night_DESC;The Lion of the Night;Le Lion de la Nuit;;;El León de Noche es un dios de Yi Ti. Parece ser frecuentemente representado como un hombre con cabeza de león sentado en un trono de ébano. De acuerdo a lo afirmado por los sacerdotes escribas de Yin, el León de Noche tuvo un hijo con la Doncella de Luz. Este hijo fue Dios en la Tierra, quien gobernó el Gran Imperio del Amanecer por diez mil años antes de ascender a los cielos para reunirse con sus ancestros. Los descendientes del Dios en la Tierra gobernaron el Imperio después de él, cada gobernante un tiempo más corto que el anterior, hasta que el hermano de la Emperatriz Amatista la derrocó, asesinó y se coronó como Emperador Sanguinaria, en lo que se conoció como la Traición de Sangre marcando el comienzo de la Larga Noche. Tras esto, la Doncella de Luz le dio la espalda al mundo y el León de Noche desencadenó su ira para castigar la maldad de los hombres. Algunos eruditos afirman que los Cinco Fuertes, que son anteriores al Imperio Dorado de Yi Ti, fueron edificados por el Emperador Perla para mantener al León de Noche y sus demonios lejos de los reinos de los hombres. Los Hombres sin Rostro creen que es sólo otra representación del Dios de Muchos Rostros. Hay una estatua de él en la Casa de Blanco y Negro. La estatua es frecuentemente visitada por hombres ricos. En Asshai también pueden encontrarse adoradores del León de Noche.;;;;;;;;;x
GOD_LION_NIGHT;The Lion of the Night;Le Lion de la Nuit;;;El León de la Noche;;;;;;;;;x
bakkalon;Bakkalon;Bakkalon;Bakkalon;;Bakkalon;;;;;;;;;x
bakkalon_DESC;Bakkalon, the Pale Child, is a spirit of death, often worshiped by soldiers.;Bakkalon, l'Enfant Blême, est une divinité de l'orient, souvent adoré par les guerriers et soldats.;;;Bakkalon, también conocido como El Niño Pálido, es una deidad, venerada principalmente por los soldados. Existe una estatua del dios en la Casa de Blanco y Negro en Braavos. En Asshai pueden encontrarse adoradores del Niño Pálido.;;;;;;;;;x
corsair_group;Corsair Gods;Corsaire;;;Corsario;;;;;;;;;x
corsair;Corsair;Corsaire;;;Corsario;;;;;;;;;x
corsair_DESC;Corsairs have only one god, and that is plunder.;Les corsaires n'ont qu'un dieu, le butin.;;;Los corsarios tienen un solo dios, y ese es el saqueo.;;;;;;;;;x
corsair_FEATURES;§Y*§! Can take captives as concubines\n§Y*§! Is a traditional slaver religion\n§Y*§! Vassals may renounce weak heirs;§Y*§! Peut prendre des captives comme concubines\n§Y*§! Est une religion traditionnellement esclavagiste\n§Y*§! Les vassaux peuvent démettre les héritiers faibles;;;§Y*§! Pueden tomar prisioneras como concubinas\n§Y*§! Es una religión tradicionalmente esclavista\n§Y*§! Los vasallos pueden deponer a los herederos débiles;;;;;;;;;x
pirate_group;Pirate Gods;Pirate;;;Pirata;;;;;;;;;x
pirate;Pirate;Pirate;;;Pirata;;;;;;;;;x
pirate_DESC;Pirates have only one god, and that is plunder.;Les pirates n'ont qu'un dieu, le butin have only one god.;;;Los piratas tienen un solo dios, y ese es el saqueo.;;;;;;;;;x
pirate_FEATURES;§Y*§! Can take captives as concubines\n§Y*§! Is a traditional slaver religion\n§Y*§! Vassals may renounce weak heirs;§Y*§! Peut prendre des captives comme concubines\n§Y*§! Est une religion traditionnellement esclavagiste\n§Y*§! Les vassaux peuvent démettre les héritiers faibles;;;§Y*§! Pueden tomar prisioneras como concubinas\n§Y*§! Es una religión tradicionalmente esclavista\n§Y*§! Los vasallos pueden deponer a los herederos débiles;;;;;;;;;x
GOD_BAKKALON;Bakkalon;Bakkalon;Bakkalon;;Bakkalon;;;;;;;;;x
GOD_THE_PALE_CHILD;the Pale Child;l'Enfant Blême;Das blasse Kind;;El Niño Pálido;;;;;;;;;x
THE_SOLDIER;the Soldier;le Soldat;Der Soldat;;El Soldado;;;;;;;;;x
many_faced_god;Many-Faced God;Dieu Multiface;Gott der vielen Gesichter;;Dios de Muchos Rostros;;;;;;;;;x
many_faced_god_DESC;The Faceless Men of Braavos say that there is one god worshiped by all - the god of death, who can be found behind many faces. In Qohor, he is the Black Goat. In Yi Ti, the Lion of Night. In Westeros, the Stranger. All of his faces are worshiped in their temple, the House of Black and White.;Les Sans-Visages de Braavos croient à Celui-qui-a-Maints-Visages. Le Dieu Multiface met un terme à la douleur et au besoin. A chaque naissance, il dépêche un ange qui suit la personne tout au long de sa vie. Quand péchés et souffrances deviennent trop considérables, l'ange mène le fidèle vers le dieu qui lui fait don de la mort. De nombreux autres dieux ne seraient que des avatars du dieu Multiface, c'est pourquoi ceux-ci sont également honorés à la Demeure du Noir et du Blanc. ;;;Los Hombres sin Rostro de Braavos dicen que hay un dios adorado por todos, el dios de la muerte, que se encuentra detrás de muchas caras. En Qohor, es la Cabra Negra. En Yi Ti, el León de la Noche. En Poniente, el Desconocido. Todas sus caras son veneradas en su templo, la casa de Blanco y Negro.;;;;;;;;;x
GOD_MANY_FACED_GOD;the Many-Faced God;le Dieu Multiface;Gott der vielen Gesichter;;El Dios de Muchos Rostros;;;;;;;;;x
rhoynar_pagan;Mother Rhoyne;Rivière Mère;Mutter Rhoyne;;Madre Rhoyne;;;;;;;;;x
rhoynar_pagan_DESC;The river Rhoyne is the greastest river of western Essos, whose banks gave rise to the Rhoynar people. The Rhoynar worship her as Mother Rhoyne, and say that her sons, the Crab King and the Old Man of the River, fight each other for dominion of all life beneath the sea.;Le fleuve Rhoyne est le plus grand cours d'eau à l'ouest d'Essos. C'est sur ses berges qu'apparut le peuple Rhoynar. Celui-ci l'honora sous le nom de la Rivière Mère, à la tête d'un panthéon qui comprenait ses deux fils, le Roi Crabe et le Vieil Homme du Fleuve, qui s'affrontaient pour dominer l'ensemble des créatures vivant dans l'eau des rivières.;;;La Madre Rhoyne es la diosa principal de los Rhoynar y es una personificación de su hogar ancestral, el río Rhoyne. También se la llama Madre Río. La religión tiene otros dioses menores, como el Viejo del Río, una tortuga que luchó contra el Rey Cangrejo para lograr el dominio subacuático. En Dorne, los Huérfanos del Sangreverde siguen adorando a los dioses de los Rhoynar. ;;;;;;;;;x
rhoynar_pagan_FEATURES;§Y*§! Is a traditional anti-slavery religion;§Y*§! Est une religion traditionnellement contre l'esclavage;;;§Y*§! Es una religión tradicionalmente opuesta al esclavismo;;;;;;;;;x
GOD_MOTHER_RHOYNE;Mother Rhoyne;Rivière Mère;Mutter Rhoyne;;Madre Rhoyne;;;;;;;;;x
GOD_OLD_MAN_RIVER;the Old Man of the River;Vieil Homme de la Rivière;Alter Mann des Flusses;;Viejo del Río;;;;;;;;;x
GOD_CRAB_KING;the Crab King;Roi Crabe;Krabbenkönig;;Rey Cangrejo;;;;;;;;;x
nath_pagan;God of Harmony;Maître de l'Harmonie;Gott der Harmonie;;Señor de la Armonía;;;;;;;;;x
nath_pagan_DESC;The people of Naath believe in only one god, the Lord of Harmony, who is attended by butterfly women and who created the moon, the stars, the Earth, and all the creatures that dwell upon them. Sacred butterfly spirits are said to protect Naath from all those who would do them harm.;Le peuple de Naath croit en un unique dieu créateur, le Maître de l'Harmonie. Il est servi selon cette religion par des nuées de femmes-papillons éphémères, qui protègent Naath de tous ceux qui voudraient faire du mal à ses habitants. ;;;Los habitantes de Naath creen en un solo dios, el Señor de la Armonía, que es atendido por las mujeres de la mariposa y que creó la luna, las estrellas, la Tierra, y todas las criaturas que habitan en ellas. Sagrados espíritus de las mariposas protegen Naath de todos aquellos que les quieren hacer daño.;;;;;;;;;x
nath_pagan_FEATURES;§Y*§! Is traditionally pacifist\n§Y*§! Is a traditional anti-slavery religion;§Y*§! Est une religion traditionnellement contre l'esclavage\n§Y*§! Est traditionnellement pacifiste;;;Los habitantes de Naath creen en un solo dios, el Dios de la Armonía, que es atendido por las mujeres de la mariposa y que creó la luna, las estrellas, la Tierra, y todas las criaturas que habitan en ellas. Sagrados espíritus de las mariposas protegen Naath de todos aquellos que les quieren hacer daño.;;;;;;;;;x
nath_pagan_ahimsa_tooltip;This act violates the Naathi doctrine of non-violence;Cette action viole la non violence prônée par les Naathis;;;Este acto viola las leyes de no-violencia de Naath;;;;;;;;;x
GOD_LORD_HARMONY;the Lord of Harmony;le Maître de l'Harmonie;Gott der Harmonie;;El Señor de la Armonía;;;;;;;;;x
jogos_rel_group;Jogos Nhai Gods;Jogos Nhai;;;Jogos Nhai;;;;;;;;;x
jogos_pagan;Jogos Nhai Moonsingers;Chantelunes des Jogos Nhai;;;Cantoras Lunares de los Joghos Nhai;;;;;;;;;x
jogos_pagan_DESC;A nomadic band of Jogos Nhai is commanded by a jhat, or war chief, and a moonsinger, who combines the roles of priestess, healer, and judge. Jogos Nhai bands do not make war upon one another, as the gods forbid them to shed the blood of their own people. Instead, in rituals hallowed by the gods, young men ride out to steal goats, zorses, and dogs from other bands, whilst girls go forth to abduct husbands.;Les Jogos Nhai sont des nomades vivant en bande commandée par un jhat et un chantelune qui combine les rôles de prêtrese, soigneuse et juge. Les Jogos Nhai ne se font pas la guerre entre eux et les dieux leur interdisent de verser le sang d'un des leurs. Certains jeunes hommes volent à d’autres groupes des chèvres, des chiens et des zéquions, et leurs sœurs vont enlever des maris, mais ce sont des rituels consacrés par les dieux des plaines;;;"La religión de las cantoras lunares es prominente entre los Jogos Nhai. Cada grupo está al mando de un jhat, o jefe de guerra, y de una cantora lunar, que desempeña las labores de sacerdotisa, curandera y juez. El jhat los lidera en guerras, batallas e incursiones, mientras que la cantora lunar se encarga de los demás asuntos. Aunque los jhats suelen ser hombres y las cantoras lunares mujeres, no es inaudito que haya un jhat mujer o un cantor lunar. Los extranjeros suelen no percibir esto pues una mujer que elige ser guerrero debe vestir y vivir como un hombre, de la misma manera que un hombre que elige ser cantora debe vivir y vestir como mujer. Los dioses de los jogos nhai les prohíben derramar la sangre de su propia gente. Aunque los jóvenes roban perros, cabras y cebrallos de otras bandas y las muchachas salen a secuestrar maridos, no hay derramamiento de sangre; se trata, en verdad, de rituales santificados por sus dioses. Practican, además, rituales diseñados para ayudar a las mujeres en los partos, durante los cuales se cantan cánticos mágicos. Es una religión de gran tolerancia con las creencias ajenas, así como con el origen racial y étnico de las personas debido a las circunstancias de su nacimiento.";;;;;;;;;x
jogos_pagan_FEATURES;§Y*§! Nomadic moonsingers are forbidden from making war on eachother. Only unmarried men can be kidnapped, and grazing land stolen, whilst looting\n§Y*§! Nomadic moonsinger clans can offer eachother protection diplomatically;§Y*§! Les chantelunes nomades ne peuvent pas faire la guerre entre eux. Seuls les hommes non mariés peuvent être enlevés et leurs terres volées\n§Y*§! Les clans nomades chantelunes peuvent s'offir une protection diplomatique;;;§Y*§! Les chantelunes nomades ne peuvent pas faire la guerre entre eux. Seuls les hommes non mariés peuvent être enlevés et leurs terres volées\n§Y*§! Les clans nomades chantelunes peuvent s'offir une protection diplomatique;;;;;;;;;x
